@relation Water-quality

@attribute std_temp numeric
@attribute std_pH numeric
@attribute conduct numeric
@attribute o2 numeric
@attribute o2sat numeric
@attribute co2 numeric
@attribute hardness numeric
@attribute no2 numeric
@attribute no3 numeric
@attribute nh4 numeric
@attribute po4 numeric
@attribute cl numeric
@attribute sio2 numeric
@attribute kmno4 numeric
@attribute k2cr2o7 numeric
@attribute bod numeric
@attribute 25400 {0,1}
@attribute 29600 {0,1}
@attribute 30400 {0,1}
@attribute 33400 {0,1}
@attribute 17300 {0,1}
@attribute 19400 {0,1}
@attribute 34500 {0,1}
@attribute 38100 {0,1}
@attribute 49700 {0,1}
@attribute 50390 {0,1}
@attribute 55800 {0,1}
@attribute 57500 {0,1}
@attribute 59300 {0,1}
@attribute 37880 {0,1}

@data
1.967428,24.022332,2.880327,4.349528,4.286563,0.42734,3.625243,0.518203,1.994083,0.160321,0.147358,0.745294,4.539488,0.89186,0.664673,0.115076,1,0,0,0,1,1,0,1,1,0,1,1,0,1
2.512854,24.322611,3.986001,4.970889,5.23023,0,4.886197,0.287891,2.208831,0.088598,0.147358,0.931617,2.14846,0.662139,1.310219,0.389487,0,0,0,0,0,1,0,1,0,0,1,0,1,1
2.766087,24.923169,4.078915,4.556648,4.931996,0.971226,5.950126,0.287891,3.497316,0.059066,0.421023,0.55897,3.188038,0.945912,0.855946,0.513415,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1.285646,24.322611,3.140486,4.846617,4.384491,0.699283,5.477269,0.403047,3.865454,0.156102,0.042102,1.024779,3.22269,0.689165,0.765091,0.185892,0,0,1,0,1,1,0,1,1,0,1,0,1,0
2.960882,24.62289,2.322844,4.805193,5.310353,0,3.231194,0.057578,0.828312,0.126569,0.084205,0.23808,0.485136,0.229722,0.186491,0.079668,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1.811592,25.824007,2.350719,5.59225,5.408281,0,3.388814,0.115156,0.828312,0.080161,0.084205,0.165621,0.554441,0.216209,0.143455,0.097372,0,0,0,0,0,0,0,1,0,1,1,1,0,1
2.629731,25.223448,2.843162,4.225256,4.504675,0,3.664647,0.057578,0.092035,0.092817,0.021051,0.269134,0.13861,0.3108,0.258218,0.079668,1,0,0,0,0,0,0,1,1,0,1,0,1,0
1.383044,24.923169,2.871036,5.219434,4.780653,0,4.373934,0.287891,2.147475,0.054847,0.126307,0.393349,1.004925,0.243235,0.2104,0.194744,1,0,0,0,1,1,0,1,1,1,1,1,0,0
1.986908,24.923169,2.555129,4.888041,4.829617,0,3.664647,0.172734,1.104415,0.113912,0.042102,0.258782,0.485136,2.175598,1.214582,0.478007,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.415456,22.520936,2.889618,2.775413,2.884416,0.699283,4.216315,1.612188,1.135094,0.270014,0.063153,0.579673,1.039577,3.080971,1.888819,0.840939,0,0,0,0,1,1,0,1,1,0,1,0,0,1
1.733674,24.62289,3.186943,4.639497,4.442357,0,3.704052,0.115156,2.05544,0.109693,0.063153,0.32089,1.108883,0.256748,0.296473,0.106224,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1.986908,23.121494,3.112612,3.231078,3.191553,0.699283,4.413339,0.287891,1.994083,0.118131,0.231563,0.548619,0.623746,1.405355,1.358037,0.885199,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3.330992,23.421773,3.279856,2.899685,3.333994,0.81583,4.413339,0.518203,2.270187,0.189854,0.252614,0.486511,1.178188,0.432417,0.358637,0.451451,1,0,1,0,1,1,0,1,1,1,0,1,1,1
1.831072,24.322611,3.651511,4.225256,4.095159,0,4.531553,0.115156,1.994083,0.223606,0.421023,0.47616,1.282146,0.567547,0.645546,0.2213,1,0,0,0,1,1,0,1,1,1,1,1,0,0
1.870031,24.022332,3.670094,4.059559,3.95717,0,4.610363,0.172734,2.331544,0.219387,0.252614,0.465808,1.247493,0.364852,0.133891,0.194744,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0.857097,23.421773,3.521432,3.603895,3.080272,0.42734,4.886197,0.63336,2.73036,0.502058,0.252614,0.962671,0.485136,0.499982,0.726837,0.548823,1,0,0,0,0,1,0,1,1,0,1,0,0,1
3.350472,24.022332,3.697968,4.183832,4.816263,0,5.201435,1.093985,2.208831,0.105474,1.220967,0.973022,1.420756,1.95939,2.003583,0.539971,1,0,1,0,0,1,0,1,1,0,1,0,0,1
3.272554,23.722053,3.186943,3.396774,3.881499,0.349641,4.17691,1.324298,2.178153,0.088598,0.799944,0.786699,1.143535,1.702642,1.052,0.557675,1,0,1,0,1,1,0,1,1,0,0,0,0,1
2.921923,24.022332,2.815287,4.018135,4.424552,0,4.058696,0.057578,1.656623,0.109693,0.252614,0.23808,1.07423,0.418904,0.186491,0.194744,1,0,1,0,1,0,0,1,0,1,0,1,1,0
2.025867,24.923169,2.713082,4.805193,4.771751,0,3.901076,0.230313,1.319163,0.506277,0.042102,0.47616,0.866315,8.215923,3.481165,1.11535,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.882964,25.523727,3.744425,4.970889,5.448342,0,5.595483,0.172734,0.613564,0.063285,0.126307,0.279485,1.524714,0.351339,0.411237,0.123928,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4.363405,24.62289,5.39829,2.858261,3.623325,0,6.501794,0.806094,1.625945,0.662379,0.336819,0.724591,2.910817,0.689165,0.903764,0.451451,1,0,0,0,1,0,0,1,1,1,1,0,1,0
1.422002,24.62289,5.370416,4.100984,3.774668,0,6.698818,0.345469,1.595267,0.983021,0.694688,0.848807,2.564291,0.594573,0.961146,0.407191,0,0,0,0,1,1,0,1,1,1,1,0,1,0
3.194636,23.421773,3.84663,3.479622,3.943816,1.787056,4.767982,0.057578,1.595267,0.046409,0.063153,0.403701,0.485136,0.283774,0.459055,0.079668,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3.077759,23.421773,3.632929,3.852439,4.313271,0,5.477269,0.460625,0.552208,0.172978,0.021051,0.310539,0.519789,0.608086,0.516437,0.159336,1,0,0,0,0,1,0,1,1,0,0,0,0,0
4.830913,22.821215,3.419227,2.526869,3.333994,2.330943,4.689172,0.057578,0.122713,0.063285,0.18946,0.196675,0.866315,0.797269,0.583382,0.185892,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.954495,23.421773,3.419227,4.556648,3.943816,0,5.24084,0.115156,1.227128,0.12235,0.126307,0.341593,0.93562,0.3108,0.320382,0.159336,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3.662143,22.520936,3.632929,2.609717,3.098077,0,4.846792,0.057578,0.33746,1.122247,0.315767,0.331242,0.311873,0.513495,0.487746,0.185892,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3.311513,24.62289,4.078915,3.14823,3.609972,0,5.871317,0.057578,0.797633,0.219387,0.18946,0.207026,0.727704,0.459443,0.459055,0.141632,1,0,1,0,0,1,0,1,0,1,0,0,1,1
4.5582,24.022332,8.306492,0.165696,0.21366,2.059,6.895842,0.575782,0.276104,17.086844,5.578558,3.322767,6.618643,5.824117,14.967098,6.160982,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.818138,24.923169,3.484267,5.302282,4.504675,0,5.556078,0.172734,0.85899,0.097036,0.105256,0.155269,0.797009,0.459443,0.602509,0.159336,0,0,1,0,0,1,0,1,0,0,0,0,1,1
1.480441,23.722053,2.276388,4.556648,4.228697,0,3.625243,0.057578,1.012381,0.050628,0.042102,0.331242,0.589094,0.256748,0.248655,0.097372,1,0,0,0,1,1,0,1,0,0,0,0,1,0
3.77902,23.421773,3.920961,2.609717,3.133687,0.699283,4.137505,0.115156,0.030678,0.118131,0.042102,2.660284,0.762357,1.418868,1.578001,0.584231,1,0,1,0,1,1,0,1,0,1,1,0,1,0
2.084305,24.322611,2.796705,4.888041,4.887483,0,4.570958,0.287891,1.441876,0.04219,0.084205,0.382998,0.415831,0.3108,0.416018,0.203596,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4.207569,24.322611,4.078915,2.485445,3.106979,0,4.334529,0.172734,0.184069,0.156102,0.252614,1.842531,1.316798,0.75673,0.918109,1.150758,1,0,1,0,1,0,0,1,0,1,0,0,1,0
3.058279,24.322611,3.270565,4.763769,5.323707,0,3.940481,0.057578,1.012381,0.084379,0.042102,0.279485,0.485136,0.3108,0.234309,0.115076,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1.616797,24.62289,2.109143,5.17801,4.887483,0,2.955361,0.057578,1.503232,0.113912,0.021051,0.23808,1.07423,0.256748,0.1578,0.115076,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2.532333,25.523727,2.42505,5.675098,5.982493,0,3.349409,0.287891,1.257806,0.067504,0.18946,0.32089,1.108883,0.351339,0.301255,0.239004,1,0,0,0,1,0,0,1,1,1,1,0,0,1
4.947789,25.523727,3.772299,5.882219,7.838669,0,4.649768,0.748516,3.804098,0.177197,0.042102,0.652132,1.282146,0.378365,0.439927,0.292116,1,0,0,0,1,1,0,1,0,1,1,0,0,0
2.590772,24.923169,3.409936,4.929465,5.23023,0,4.610363,0.345469,4.080202,0.097036,0.105256,0.465808,1.628671,0.432417,0.640764,0.150484,0,0,0,0,1,1,0,1,1,0,0,0,0,0
4.090692,24.022332,4.143954,3.396774,4.201989,0,4.767982,0.748516,1.472554,0.168759,0.147358,0.962671,0.727704,0.567547,0.535564,0.548823,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4.869872,24.322611,4.18112,3.438198,4.553639,0,4.610363,1.612188,1.963405,0.109693,0.105256,0.931617,0.485136,0.499982,0.640764,0.327523,1,0,0,0,1,1,0,1,1,1,1,0,0,0
2.688169,24.022332,4.348365,3.769591,4.046195,0,4.728577,0.690938,6.289032,0.32908,0.273665,0.776347,2.079155,0.621599,0.741182,0.575379,1,0,1,0,0,1,0,1,1,0,0,0,1,0
3.311513,24.322611,3.224108,4.888041,5.608587,0,4.689172,0.172734,1.165772,0.037971,0.084205,0.300188,0.589094,0.418904,0.162582,0.2213,1,0,1,0,0,0,0,1,1,0,1,1,1,0
2.318059,24.322611,3.800173,4.26668,4.388942,0,5.556078,0.057578,1.902049,0.105474,0.084205,0.434755,1.004925,0.324313,0.478182,0.079668,1,0,0,0,1,1,0,1,1,1,1,0,1,0
4.5582,25.223448,3.391353,4.515224,5.822248,0,4.846792,2.475861,0.889668,0.033752,0.18946,0.382998,0.554441,0.297287,0.4208,0.2213,1,0,0,0,0,0,0,1,1,0,1,0,1,0
2.395977,24.62289,3.790882,4.349528,4.513577,0,5.556078,0.230313,2.362222,0.113912,0.252614,0.403701,1.108883,0.378365,0.497309,0.097372,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1.577838,23.722053,2.397175,4.763769,4.473516,0.42734,3.467623,0,1.963405,0.084379,0.021051,0.248431,0.381178,0.256748,0.176927,0.070816,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3.350472,24.022332,3.298439,2.816837,3.244968,0,3.901076,0.518203,1.073737,0.156102,0.18946,0.848807,1.351451,0.499982,0.597728,0.159336,1,0,0,0,1,1,0,1,1,0,0,0,0,0
1.246687,24.923169,2.638751,4.970889,4.473516,0,3.861671,0.115156,1.349841,0.033752,0.063153,0.569321,0.831662,0.243235,0.234309,0.300968,1,0,0,0,0,0,0,1,0,0,1,0,1,1
3.545266,24.022332,3.066155,4.183832,4.914191,0,3.782862,2.706173,2.270187,0.084379,0.273665,0.890212,1.455408,0.824295,0.626418,0.336375,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3.447869,23.722053,3.047572,3.976711,4.624859,0,3.822267,0.287891,2.331544,0.067504,0.18946,0.641781,1.386103,0.797269,0.430364,0.239004,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1.928469,23.121494,2.332136,4.515224,4.429004,0.699283,3.11298,0.63336,2.147475,0.189854,0.35787,1.076535,2.598944,0.851321,0.827255,0.345227,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2.532333,23.121494,1.904732,3.811015,4.019488,0.42734,2.521908,0.63336,1.411198,0.307985,0.315767,0.703888,1.524714,0.89186,0.4734,0.230152,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2.571292,23.421773,1.960481,3.728167,3.948267,0.42734,2.482503,0.748516,1.932727,0.075942,0.35787,0.631429,1.351451,0.797269,0.588164,0.336375,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0.623344,22.220657,4.552775,2.154052,1.784955,2.059,4.649768,0.63336,0.429495,1.611648,0.778893,3.66436,3.499911,4.01337,4.131493,4.186989,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.324605,22.520936,3.084737,4.183832,3.801376,2.059,3.664647,0.460625,1.779336,0.2447,0.294716,1.521641,3.361301,1.040503,1.061564,0.840939,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1.012933,23.421773,4.227577,3.521046,3.071369,0.971226,4.807387,0.690938,1.994083,0.118131,0.442074,3.519442,3.118732,1.945877,2.438728,1.619913,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.960882,21.620099,2.917493,0.124272,0.137989,6.13815,3.231194,0.63336,0.092035,4.484769,1.220967,0.921266,4.366225,2.621528,2.596528,3.930282,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.77902,21.319819,6.197349,0.041424,0.048964,8.896433,4.807387,0.460625,0,8.437948,1.936707,6.562724,5.197887,2.513424,4.590547,3.514238,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3.662143,21.620099,1.914024,2.195476,2.608438,7.536716,2.04905,0.575782,1.53391,0.160321,0.35787,1.211102,6.480033,1.33779,1.047219,0.097372,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2.960882,23.121494,1.802527,4.142408,4.580346,0,2.285479,0.230313,0.674921,0.080161,0.063153,0.217377,1.559366,0.324313,0.463837,0.283264,0,0,1,0,1,1,0,0,1,0,0,0,0,1
0.74022,23.121494,2.666625,5.17801,4.353332,0.349641,3.270599,0.115156,1.932727,0.097036,0.147358,0.641781,1.801934,0.432417,0.339509,0.203596,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0.973974,24.022332,1.700322,5.260858,4.566993,0,2.994766,0.172734,1.319163,0.113912,0.021051,0.258782,1.801934,0.283774,0.234309,0.185892,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0.7597,21.319819,2.462215,5.675098,4.785104,0.271943,3.152385,0.115156,1.871371,0.084379,0.063153,0.579673,1.905892,0.378365,0.172146,0.247856,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1.792113,23.421773,2.044103,4.639497,4.477967,0.42734,3.11298,0.230313,1.595267,0.063285,0.126307,0.403701,1.836587,0.540521,0.468618,0.150484,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1.733674,24.62289,2.313553,4.225256,4.046195,0,3.073575,0.115156,1.411198,0.101255,0.084205,0.351944,2.391028,0.283774,0.401673,0.097372,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3.311513,24.022332,2.034812,3.976711,4.562541,0,2.915956,0.115156,1.19645,0.04219,0.021051,0.424403,1.282146,0.3108,0.272564,0.239004,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.194636,23.421773,1.700322,4.142408,4.696079,0.271943,2.12786,0.403047,1.043059,0.071723,0.18946,0.248431,1.836587,0.378365,0.425582,0.398339,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4.129651,24.022332,1.895441,3.769591,4.678274,0,2.561313,0.230313,1.073737,0.059066,0.105256,0.279485,1.143535,0.337826,0.306036,0.2213,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2.025867,24.022332,2.83387,3.976711,3.948267,0,3.940481,0.63336,2.975786,0.333299,0.315767,0.734942,3.707826,0.486469,0.487746,0.185892,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1.344085,24.62289,3.056863,4.929465,4.491321,0,3.743457,0.63336,3.25189,0.438773,0.231563,0.745294,2.564291,0.418904,0.6312,0.256708,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1.207728,24.62289,3.512141,6.793548,6.080421,0,4.216315,0.460625,3.466637,0.898641,0.18946,1.293912,2.28707,0.608086,0.693364,0.513415,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2.025867,24.322611,2.220639,4.680921,4.647115,0.42734,3.388814,0.230313,1.656623,0.071723,0.105256,0.496862,1.801934,0.351339,0.4734,0.203596,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3.350472,24.322611,2.137017,4.225256,4.865227,0,3.073575,0.172734,1.319163,0.071723,0.063153,0.434755,1.21284,0.391878,0.310818,0.354079,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3.272554,24.322611,1.737488,3.893863,4.446809,0,2.246074,0.806094,1.073737,0.075942,0.084205,0.227729,1.663324,0.513495,0.430364,0.168188,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2.415456,24.62289,2.610877,4.763769,4.954252,0,3.507028,2.648595,1.257806,0.160321,0.694688,0.579673,1.386103,0.554034,0.396891,0.371783,0,0,0,0,1,1,0,0,1,0,1,1,0,1
2.66869,24.322611,2.490089,4.26668,4.566993,0,3.585838,0.63336,1.994083,0.126569,0.484177,0.362295,2.529639,0.297287,0.545128,0.292116,0,0,1,0,0,1,0,0,1,0,1,1,0,1
2.532333,24.322611,2.583003,4.763769,5.021021,0,3.428219,2.878908,1.564589,0.181416,0.484177,0.703888,1.420756,0.486469,0.588164,0.398339,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.49992,24.923169,1.700322,5.302282,4.931996,0,2.797742,0.230313,2.024762,0.130788,0.421023,0.445106,2.217765,0.459443,0.592946,0.292116,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.74022,24.022332,2.164891,4.390952,3.694546,0,3.152385,0.172734,3.006464,0.105474,0.610484,0.372647,2.702901,0.351339,0.310818,0.185892,0,0,1,0,0,1,0,0,1,0,1,1,1,1
0.545426,24.022332,2.963949,6.29646,5.154559,0,3.507028,0.403047,2.024762,0.139226,0.210512,1.024779,2.28707,0.554034,0.215182,0.292116,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1.324605,23.722053,1.914024,4.888041,4.442357,0.155396,3.11298,0.345469,2.3929,0.202511,0.105256,0.548619,3.742479,0.499982,0.6312,0.150484,0,0,0,0,1,0,0,0,0,0,1,0,1,1
2.727128,23.722053,2.053394,4.349528,4.687177,0,2.561313,0.230313,0.460173,0.270014,1.199916,0.217377,0.727704,0.851321,1.396292,0.920607,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1.402523,24.322611,3.010406,4.432376,4.068451,0,4.0981,0.115156,1.748658,0.088598,0.126307,0.403701,0.831662,0.256748,0.243873,0.150484,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3.506308,24.62289,2.573712,4.183832,4.896386,0,3.349409,0.172734,1.165772,0.113912,0.147358,0.289836,0.623746,0.216209,0.277346,0.274412,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.571292,24.923169,2.397175,4.515224,4.780653,0,3.349409,0.172734,1.165772,0.04219,0.084205,0.227729,0.693052,0.297287,0.263,0.247856,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3.740061,24.62289,2.406467,4.763769,5.702064,0,3.388814,0.115156,1.012381,0.12235,0.042102,0.341593,0.381178,0.256748,1.190673,0.336375,1,0,0,0,0,1,0,0,1,1,1,1,0,1
4.16861,27.925961,2.183474,8.491936,10.580645,0,2.955361,0.518203,0.33746,0.198292,0.126307,0.23808,0.797009,2.824224,1.912728,1.814657,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.642664,24.62289,2.843162,3.811015,4.518029,0,3.546433,0.230313,1.073737,0.092817,0.126307,0.300188,0.831662,0.243235,0.301255,0.17704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.090692,24.62289,2.350719,5.509402,6.814879,0,3.270599,0.230313,0.889668,0.054847,0.042102,0.217377,0.519789,0.3108,0.592946,0.690455,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0.623344,25.223448,2.805996,6.337884,5.248035,0,4.295124,0.172734,1.779336,0.219387,0.210512,0.590024,0.485136,0.297287,0.277346,0.26556,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.376497,23.722053,2.917493,4.142408,4.291014,0,3.467623,0.057578,1.135094,0.177197,0.084205,0.248431,0.762357,0.256748,0.253436,0.230152,1,0,1,0,1,1,0,0,0,0,0,0,0,1
2.882964,23.121494,2.768831,3.728167,4.086257,0,3.782862,0.345469,1.319163,0.101255,0.042102,0.351944,1.039577,2.135059,1.434546,0.442599,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.194636,22.821215,3.028989,3.313926,3.756863,0.42734,4.137505,0.63336,1.595267,0.147664,0.084205,0.496862,1.143535,0.945912,1.200237,0.442599,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2.064826,23.421773,3.279856,3.645319,3.636679,0.699283,4.767982,0.575782,1.656623,0.172978,1.599888,0.393349,0.623746,1.702642,1.138073,0.522267,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3.77902,23.421773,3.512141,3.438198,4.130769,0,4.492148,0.690938,1.932727,0.067504,0.673637,0.600375,1.282146,1.108069,0.6312,0.451451,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3.837459,24.022332,3.725842,3.893863,4.704982,0,5.319649,1.381876,2.423578,0.215168,1.26307,1.03513,1.524714,2.108033,1.348473,0.539971,0,0,0,0,1,1,0,0,1,0,1,0,0,1
2.766087,24.62289,2.722374,4.183832,4.526931,0,3.704052,1.727345,1.227128,0.04219,0.126307,0.23808,1.07423,0.297287,0.597728,0.26556,0,0,0,0,1,0,0,0,1,0,1,1,0,1
1.792113,22.520936,6.00223,2.941109,2.839904,0.971226,5.16203,0.863672,2.454257,2.046202,1.726195,1.821829,2.113808,2.09452,2.773456,2.876895,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2.376497,22.821215,3.131194,3.852439,3.988329,0.971226,4.0981,0.63336,1.810014,0.53581,0.273665,0.600375,1.178188,1.526973,1.018528,1.734989,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.844005,22.520936,5.46333,1.32557,1.446659,1.63166,5.753102,3.339533,0.061356,7.172256,8.294158,2.080611,2.044502,5.121439,1.888819,2.478556,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2.863484,23.722053,3.586472,3.769591,4.121867,1.63166,4.531553,0.403047,2.331544,1.096933,1.389377,0.745294,1.420756,1.162121,0.726837,0.796679,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1.870031,23.421773,4.998761,2.899685,2.82655,3.146773,4.925601,1.151563,1.349841,4.923543,12.31493,1.438831,3.430606,3.459336,4.002384,7.081589,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.415456,22.520936,4.38553,2.2369,2.328009,2.059,5.398459,0.92125,2.484935,1.341634,0.694688,1.500938,1.767282,1.391842,1.343692,0.708159,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.051892,23.121494,4.850099,3.479622,3.053564,1.359717,5.753102,1.209141,2.546291,4.218974,8.841488,1.83218,2.183113,2.756658,4.614457,4.346325,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.90899,24.62289,3.335605,4.722345,4.624859,0,4.728577,0.115156,1.227128,0.143445,0.084205,0.269134,1.455408,1.189147,1.133291,1.000274,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.740061,24.022332,3.558598,3.686743,4.411198,0,5.083221,0.230313,1.687301,0.12235,0.294716,0.362295,1.940545,0.621599,0.798564,0.362931,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4.207569,23.121494,4.162537,2.485445,3.106979,0,5.359054,0.287891,0.828312,0.396584,0.084205,0.341593,1.07423,0.905373,1.018528,0.938311,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.194636,24.322611,3.828048,3.728167,4.224246,0,5.792507,0.345469,1.135094,0.101255,0.063153,1.03513,1.247493,1.594538,1.735801,0.849791,0,0,1,0,0,1,0,0,1,0,1,0,0,1
2.454415,25.223448,4.431987,4.142408,4.326625,0,5.437864,0.287891,1.073737,0.177197,0.021051,0.445106,1.663324,0.905373,0.755528,0.663899,0,0,0,0,1,1,0,0,1,1,1,0,0,1
1.285646,23.722053,3.614346,5.550826,5.021021,0,5.437864,0.115156,1.043059,0.101255,0.042102,0.517565,0.693052,0.391878,0.602509,0.522267,0,0,0,0,0,1,0,0,1,1,0,0,0,1
3.506308,24.322611,4.162537,3.852439,4.504675,0,5.004411,0.172734,1.19645,0.059066,0.105256,0.351944,2.321723,0.459443,0.564255,0.159336,0,0,1,0,0,1,0,0,1,0,1,1,1,1
3.292033,24.62289,3.744425,4.059559,4.647115,0,4.767982,0.115156,1.227128,0.037971,0.231563,0.610727,2.079155,0.337826,0.263,0.13278,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2.960882,23.722053,4.208994,2.899685,3.204907,0,5.831912,1.036407,3.221212,1.388042,0.778893,0.786699,2.668249,0.89186,0.774655,0.495711,1,0,1,0,0,1,0,0,1,0,1,0,1,1
2.766087,23.121494,3.326313,1.905507,2.060933,0.971226,5.16203,2.360704,1.656623,0.45143,0.526279,0.538268,1.108883,0.662139,0.769873,0.247856,1,0,1,0,1,1,0,0,1,0,0,0,0,1
3.194636,23.121494,3.688677,3.562471,4.037293,0.81583,5.004411,2.648595,1.257806,0.202511,0.210512,0.248431,0.762357,0.3108,0.502091,0.30982,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3.077759,24.923169,3.354187,3.189654,3.56991,0,5.398459,0.690938,0.736277,0.092817,0.105256,0.217377,0.970272,0.716191,0.616855,0.292116,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2.25962,23.421773,2.62946,4.515224,4.611505,0,4.413339,0,1.810014,0.054847,0.105256,0.310539,0.762357,0.256748,0.267782,0.106224,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2.434936,22.821215,3.214817,4.100984,4.273209,1.010075,4.25572,0,1.319163,0.029533,0.18946,0.155269,0.589094,0.175669,0.306036,0.115076,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3.077759,25.523727,3.521432,4.805193,5.377122,0,4.452744,0.863672,1.319163,0.2447,0.210512,0.848807,1.836587,0.3108,0.588164,0.283264,1,0,1,0,1,1,0,0,0,0,1,0,0,1
4.090692,24.322611,3.558598,3.686743,4.562541,0,4.25572,1.497032,1.104415,0.455649,0.484177,0.486511,1.975197,0.689165,0.396891,0.495711,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2.220661,23.421773,3.91167,3.231078,3.28503,0,4.570958,0.978829,2.454257,0.210949,0.294716,1.51129,0.415831,0.918886,0.927673,0.663899,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2.064826,24.022332,4.682854,5.17801,5.167913,0,5.753102,0.230313,1.441876,0.303766,0.18946,2.194476,1.732629,0.810782,1.185891,0.495711,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2.805046,24.022332,3.131194,3.521046,3.828083,0,4.965006,0.115156,1.779336,0.059066,0.105256,0.248431,0.519789,0.324313,0.396891,0.141632,1,0,0,0,1,1,0,0,1,0,1,1,0,1
2.921923,24.322611,3.632929,3.852439,4.242051,0,5.634888,3.915315,3.497316,0.067504,1.663042,0.703888,1.21284,0.89186,0.392109,0.256708,0,0,1,0,1,1,0,0,0,0,1,0,1,1
2.064826,23.421773,2.740956,5.012313,5.003216,0,3.822267,0.057578,2.300866,0.101255,0.084205,0.341593,0.381178,0.324313,0.306036,0.123928,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3.856938,23.121494,3.930253,2.651141,3.209358,0.699283,3.310004,0.690938,2.270187,0.236263,0.505228,1.107589,0.762357,1.864798,1.267182,0.557675,1,0,0,0,0,1,0,0,1,0,0,0,0,1
